301,039560,다산네트웍스,20200709,9330,9500,9130,9170,1414720,-0.76
302,039610,화성밸브,20200709,5520,5630,5500,5570,76688,+1.46
303,039670,한류타임즈,20200709,917,917,917,917,0,0.00
304,039740,한국정보공학,20200709,2960,2965,2900,2935,36174,-0.84
305,039830,오로라,20200709,9050,9140,9020,9080,24182,+0.55
306,039840,디오,20200709,26000,26400,25650,26050,55734,+0.58
307,039860,나노엔텍,20200709,10900,10950,10400,10550,1674537,-3.21
308,039980,리노스,20200709,1235,1245,1220,1235,119650,+0.41
309,040160,누리텔레콤,20200709,6690,7240,6650,7240,574707,+7.90
310,040300,YTN,20200709,1925,2020,1925,1980,362715,+3.13
311,040350,큐로컴,20200709,2060,2125,2045,2095,388844,+1.70
312,040420,정상제이엘에스,20200709,5950,5990,5920,5940,6923,-0.17
313,040610,SG&G,20200709,1570,1630,1510,1515,1272881,-4.11
314,040910,아이씨디,20200709,15100,15200,14700,14850,435465,-0.34
315,041020,인프라웨어,20200709,1680,1720,1660,1680,545812,0.00
316,041140,넥슨지티,20200709,13000,13100,12600,12650,890004,-2.32
317,041190,우리기술투자,20200709,2795,2820,2730,2740,1019246,-0.72
318,041440,에버다임,20200709,3555,3570,3475,3545,25604,+0.57
319,041460,한국전자인증,20200709,6250,6500,6140,6490,1071502,+5.53
320,041510,에스엠,20200709,32050,32650,30750,31500,981772,0.00
321,041520,이라이콤,20200709,6080,6250,6070,6200,187537,+2.31
322,041590,젬백스지오,20200709,845,846,805,819,429839,-3.19
323,041830,인바디,20200709,16200,16350,16100,16150,50342,-0.31
324,041910,에스텍파마,20200709,11950,12000,11800,11850,193825,0.00
325,041920,메디아나,20200709,18150,18650,17950,18500,209807,+1.37
326,041930,동아화성,20200709,6830,6840,6430,6450,1109987,-2.27
327,041960,코미팜,20200709,16400,16500,15850,15900,650224,-3.64
328,042000,카페24,20200709,56800,56900,55500,56200,95549,-0.53
329,042040,케이피엠테크,20200709,1120,1130,1065,1075,9494583,-3.15
330,042110,에스씨디,20200709,1260,1265,1175,1190,672659,-4.80
331,042370,비츠로테크,20200709,6220,6520,6180,6480,199912,+4.18
332,042420,네오위즈홀딩스,20200709,14900,15900,14900,15900,84051,+6.00
333,042500,링네트,20200709,4835,5670,4815,5270,11401365,+9.79
334,042510,라온시큐어,20200709,3720,3965,3695,3920,3838600,+5.95
335,042520,한스바이오메드,20200709,21600,21600,20900,20950,135828,-2.33
336,042600,새로닉스,20200709,3890,4010,3765,3835,324884,-0.90
337,042940,상지카일룸,20200709,1550,1580,1535,1580,632435,+0.64
338,043090,큐브앤컴퍼니,20200709,2885,2885,2705,2770,98224,-1.07
339,043100,솔고바이오,20200709,392,392,392,392,0,0.00
340,043150,바텍,20200709,20550,21600,20450,21300,122715,+3.65
341,043200,파루,20200709,2445,2520,2445,2480,1110939,+0.40
342,043220,에이치엘비파워,20200709,1230,1265,1215,1235,1341262,+2.07
343,043260,성호전자,20200709,734,750,710,750,240131,+2.46
344,043290,케이맥,20200709,1345,1410,1335,1380,193910,+2.60
345,043340,에쎈테크,20200709,1230,1245,1210,1215,169092,-1.22
346,043360,디지아이,20200709,2135,2180,2135,2160,9881,+1.17
347,043370,평화정공,20200709,5840,5910,5830,5850,22733,-0.17
348,043590,크로바하이텍,20200709,1490,1490,1490,1490,0,0.00
349,043610,지니뮤직,20200709,3625,3670,3540,3595,776765,-2.04
350,043650,국순당,20200709,3750,3810,3745,3780,17681,-0.40
351,043710,서울리거,20200709,1060,1085,1050,1065,51610,+1.43
352,043910,자연과환경,20200709,1535,1565,1520,1535,673004,-0.32
353,044060,조광ILI,20200709,5970,5970,5830,5880,25236,0.00
354,044180,KD,20200709,495,495,495,495,0,0.00
355,044340,위닉스,20200709,19500,19550,19150,19250,123549,-1.03
356,044480,경남바이오파마,20200709,5260,5290,5130,5250,159169,+0.96
357,044490,태웅,20200709,6540,7440,6450,6630,1532631,+4.41
358,044780,에이치케이,20200709,1255,1300,1255,1285,129713,+2.80
359,044960,이글벳,20200709,8250,8320,8080,8130,908218,-3.21
360,045060,오공,20200709,5510,5520,5410,5410,375817,-1.81
361,045100,한양이엔지,20200709,9510,9650,9500,9550,76194,+0.63
362,045300,성우테크론,20200709,3935,4000,3850,3855,43545,-2.03
363,045340,토탈소프트,20200709,3910,3920,3645,3655,1329726,-7.93
364,045390,대아티아이,20200709,7350,7470,6970,6970,15637705,-5.04
365,045510,정원엔시스,20200709,1900,1900,1825,1865,24056,-1.58
366,045520,크린앤사이언스,20200709,39000,40100,37300,38450,441109,-1.41
367,045660,에이텍,20200709,17050,18400,15800,16750,8594680,-2.62
368,045890,GV,20200709,955,990,935,968,1388140,-2.52
369,045970,코아시아,20200709,9330,9400,9120,9360,182458,+1.08
370,046070,코다코,20200709,1310,1320,1270,1275,256391,-1.92
371,046110,한일네트웍스,20200709,4480,4740,4480,4685,375510,+3.77
372,046120,오르비텍,20200709,2875,2875,2795,2815,218397,-1.05
373,046140,SBS콘텐츠허브,20200709,6350,6390,6060,6190,171418,-2.06
374,046210,파나진,20200709,4215,4270,4090,4120,74890,-2.25
375,046310,백금T&A,20200709,2865,2965,2840,2870,241293,+1.06
376,046390,삼화네트웍스,20200709,1475,1495,1465,1480,153783,+1.37
377,046440,KG모빌리언스,20200709,12150,12650,12050,12500,2187427,+3.73
378,046890,서울반도체,20200709,14350,14600,14150,14400,838040,+0.70
379,046940,우원개발,20200709,6520,6830,6450,6810,574330,+4.45
380,046970,우리로,20200709,1675,1745,1665,1700,356836,+1.49
381,047080,한빛소프트,20200709,2830,2880,2790,2810,37182,-0.71
382,047310,파워로직스,20200709,7450,7450,7280,7320,550073,-1.21
383,047560,이스트소프트,20200709,6900,6990,6870,6930,30990,+0.43
384,047770,코데즈컴바인,20200709,2605,2630,2575,2590,254799,+0.39
385,047820,초록뱀,20200709,1690,1695,1635,1690,7108958,+0.30
386,047920,메디포럼제약,20200709,5190,5210,5090,5210,190564,+0.97
387,048260,오스템임플란트,20200709,30600,31300,30550,30900,74484,+0.98
388,048410,현대바이오,20200709,12950,13000,12300,12400,1359548,-3.50
389,048430,유라테크,20200709,6350,6430,6290,6320,38538,-0.32
390,048470,대동스틸,20200709,5230,5240,5150,5190,25507,+0.39
391,048530,인트론바이오,20200709,16000,16000,15150,15250,517476,-3.48
392,048550,SM C&C,20200709,1830,1860,1785,1805,1486465,-1.37
393,048770,TPC,20200709,3640,3740,3595,3690,111129,+1.37
394,048830,엔피케이,20200709,1600,1625,1570,1625,903220,+1.88
395,048870,시너지이노베이션,20200709,2180,2200,1955,1955,8704191,-9.28
396,048910,대원미디어,20200709,6310,6320,6190,6280,60549,-0.16
397,049070,인탑스,20200709,11200,11750,11150,11650,447959,+5.43
398,049080,기가레인,20200709,1125,1160,1115,1155,564481,+3.59
399,049120,파인디앤씨,20200709,1780,1875,1770,1850,533312,+4.23
400,049180,셀루메드,20200709,5980,5980,5980,5980,0,0.00
401,049430,코메론,20200709,9110,9400,9050,9080,384934,-0.11
402,049470,SGA,20200709,616,625,607,619,153768,+0.49
